8.796683388976915818e-01,4.259165084325329531e-02,1.796460461962676386e-03,3.986237978180401376e-02,1.166823212645385667e-02,2.128568911739450731e-02,2.461562849765448410e-02,2.770033129869512931e-02
3.385773772725351322e-02,8.564271363412526705e-01,3.430214368726830498e-02,2.410313154677794917e-02,1.170661145630889216e-02,3.711720110427791514e-02,4.586995941318382924e-02,2.750722324712569222e-02
9.621192950262787494e-03,1.690375112840014626e-02,8.940734112459757243e-01,2.998596258377337394e-03,2.282492072887889328e-02,1.091978897133507459e-02,1.594070404720459785e-02,1.002541953191364403e-02
1.535559990465380949e-02,3.202369659425283871e-02,7.856010815273753098e-03,8.797972836074959835e-01,3.305906622484194174e-02,3.310180680523500812e-02,2.323173025180956183e-02,9.969666364906216646e-03
1.811683149894429204e-02,9.919777347108398730e-03,1.857327610264429205e-02,1.207885908115747045e-02,8.554899308757472065e-01,2.654626866555176087e-02,2.814786798772686907e-02,1.203820991338634162e-02
6.458544282143405084e-03,7.909462371770401706e-03,1.376065163128782458e-02,1.198582741538786224e-02,3.081324601897601073e-02,7.882238426338791237e-01,6.433817995986773619e-02,1.131095880482429691e-02
1.472863429727746393e-02,1.437285903035037844e-02,1.508851959051712120e-02,2.184766862175805541e-02,1.934901686677771224e-02,4.394006045323981674e-02,7.909968472259663042e-01,4.759533450769824932e-03
2.219312044177327442e-02,1.985166634361186858e-02,1.454952646507044756e-02,7.326253687241169807e-03,1.508897570201560984e-02,3.886534224908689411e-02,6.859082616586647044e-03,8.966886573883787737e-01
